#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.300 -0.100 -0.500 -0.911 0.196 -0.439
-0.300 -0.100 -0.400 -0.930 0.222 -0.391
-0.300 -0.100 -0.300 -0.945 0.240 -0.339
-0.300 -0.100 -0.200 -0.955 0.251 -0.285
-0.300 -0.100 -0.100 -0.960 0.255 -0.230
-0.300 -0.100 0.000 -0.961 0.251 -0.175
-0.300 -0.100 0.100 -0.958 0.240 -0.121
-0.300 -0.100 0.200 -0.949 0.223 -0.069
-0.300 -0.100 0.300 -0.937 0.200 -0.021
-0.300 -0.100 0.400 -0.920 0.172 0.024
-0.300 -0.100 0.500 -0.900 0.141 0.064
-0.300 0.000 -0.500 -0.844 0.199 -0.411
-0.300 0.000 -0.400 -0.862 0.222 -0.370
-0.300 0.000 -0.300 -0.877 0.239 -0.325
-0.300 0.000 -0.200 -0.888 0.249 -0.278
-0.300 0.000 -0.100 -0.895 0.253 -0.230
-0.300 0.000 0.000 -0.897 0.250 -0.181
-0.300 0.000 0.100 -0.896 0.242 -0.134
-0.300 0.000 0.200 -0.890 0.227 -0.088
-0.300 0.000 0.300 -0.881 0.208 -0.044
-0.300 0.000 0.400 -0.868 0.184 -0.004
-0.300 0.000 0.500 -0.852 0.157 0.033
-0.300 0.100 -0.500 -0.782 0.202 -0.386
-0.300 0.100 -0.400 -0.799 0.223 -0.351
-0.300 0.100 -0.300 -0.814 0.238 -0.312
-0.300 0.100 -0.200 -0.825 0.247 -0.271
-0.300 0.100 -0.100 -0.833 0.251 -0.229
-0.300 0.100 0.000 -0.837 0.250 -0.186
-0.300 0.100 0.100 -0.837 0.243 -0.144
-0.300 0.100 0.200 -0.834 0.231 -0.103
-0.300 0.100 0.300 -0.828 0.215 -0.064
-0.300 0.100 0.400 -0.818 0.195 -0.028
-0.300 0.100 0.500 -0.805 0.172 0.006
-0.300 0.200 -0.500 -0.724 0.204 -0.364
-0.300 0.200 -0.400 -0.741 0.223 -0.334
-0.300 0.200 -0.300 -0.755 0.237 -0.300
-0.300 0.200 -0.200 -0.767 0.246 -0.265
-0.300 0.200 -0.100 -0.775 0.250 -0.228
-0.300 0.200 0.000 -0.780 0.250 -0.190
-0.300 0.200 0.100 -0.782 0.244 -0.152
-0.300 0.200 0.200 -0.781 0.235 -0.116
-0.300 0.200 0.300 -0.777 0.222 -0.081
-0.300 0.200 0.400 -0.770 0.205 -0.048
-0.300 0.200 0.500 -0.760 0.185 -0.018
-0.300 0.300 -0.500 -0.670 0.206 -0.345
-0.300 0.300 -0.400 -0.687 0.223 -0.318
-0.300 0.300 -0.300 -0.701 0.236 -0.289
-0.300 0.300 -0.200 -0.712 0.244 -0.258
-0.300 0.300 -0.100 -0.721 0.249 -0.225
-0.300 0.300 0.000 -0.728 0.249 -0.192
-0.300 0.300 0.100 -0.730 0.246 -0.159
-0.300 0.300 0.200 -0.731 0.238 -0.126
-0.300 0.300 0.300 -0.729 0.228 -0.094
-0.300 0.300 0.400 -0.723 0.214 -0.065
-0.300 0.300 0.500 -0.715 0.197 -0.037
-0.300 0.400 -0.500 -0.620 0.208 -0.327
-0.300 0.400 -0.400 -0.636 0.223 -0.304
-0.300 0.400 -0.300 -0.649 0.235 -0.279
-0.300 0.400 -0.200 -0.661 0.243 -0.251
-0.300 0.400 -0.100 -0.670 0.248 -0.223
-0.300 0.400 0.000 -0.677 0.249 -0.193
-0.300 0.400 0.100 -0.681 0.247 -0.163
-0.300 0.400 0.200 -0.683 0.241 -0.134
-0.300 0.400 0.300 -0.682 0.233 -0.106
-0.300 0.400 0.400 -0.678 0.221 -0.079
-0.300 0.400 0.500 -0.672 0.207 -0.054
-0.300 0.500 -0.500 -0.572 0.209 -0.311
-0.300 0.500 -0.400 -0.588 0.223 -0.291
-0.300 0.500 -0.300 -0.601 0.234 -0.269
-0.300 0.500 -0.200 -0.613 0.242 -0.245
-0.300 0.500 -0.100 -0.622 0.247 -0.219
-0.300 0.500 0.000 -0.629 0.249 -0.193
-0.300 0.500 0.100 -0.634 0.248 -0.167
-0.300 0.500 0.200 -0.636 0.244 -0.140
